254	26	14	47875	Sat Feb 28 00:00:00 +0000 2026	https://x.com/HiTw93/status/2027534212346306594	最近在用网易的 LobsterAI，看更新日志他们这段时间在优化 Skills，内置了文档处理、前端设计、浏览器自动化、网络搜索、甚至有找电影资源这些模块，场景现成，不少场景一句话就能跑通。 这次试了个有意思的组合，最近对太平年这部剧很感兴趣，想把五代十国这段历史补一补，就直接丢了一个提示词：「把五代十国的脉络和关键知识点整理成一份 PDF，信息密度高一点，顺便帮我查一下太平年是否有云盘网络资源」。它调用了 web-search、pdf、films-search 三个 Ski
273	15	7	17574	Wed Apr 29 23:22:00 +0000 2026	https://x.com/HiTw93/status/2049630307901444556	AI can write now. Most AI docs still can’t land. Kami exists to fix that. 👩‍🚒Kami v1.3.0 is out. Good content deserves good paper. Kami is a layout design system for the AI era, built to make AI-generated documents clear, readable, and memo
228	23	13	26523	Sat Apr 25 03:22:07 +0000 2026	https://x.com/HiTw93/status/2047878797584986277	AI时代的清爽排版设计 Kami 🧑‍🌾 最近进行了一波密集的特性更新，这里来汇总通知一下大伙。 首先最好玩的是，我支持了12种内联的 SVG 图表，比如说你的股票投资各种图、你要画的架构图，配色也和 Kami 一致，会在帮你产出版面的时候自动判断是否需要用图表能力，帮你把事情讲得更明白。 然后我也花了一些时间去支持英文、旦文版本的场景，精挑细选了下对应的我觉得在排版上不错的字体、字间距、行高、文字大小等，假如你有英文、日文的场景可以试试。 最后支持的生产物里面也支持图片、P
227	10	43	20752	Wed Apr 22 13:31:51 +0000 2026	https://x.com/HiTw93/status/2046945078137200768	在写完 Kami 的时候，我突然想 Kaku、Waza、Kami 非常像一个小家庭，然后继续琢磨，其实 Pake、MiaoYan、Mole 也一直在这个家庭默默存在，甚至比其他成员在没有AI的时候就出来干活了，今天给大伙介绍一下我们这个温馨幸福的家庭。 Kaku 是 爸爸，主要在写代码、终端、构建，在 AI 时代非常可靠能干，把家庭支撑得好好的。 Pake 是妈妈，一直在默默无闻的打包、整理、交付成 App，非常温和且利落，家里几个孩子最喜欢的就是妈妈。 MiaoYan 是哥
217	20	21	28340	Mon Mar 23 00:15:16 +0000 2026	https://x.com/HiTw93/status/2035872976072257689	Most Claude Code projects don’t fail because of prompts. They fail because of architecture drift, weak governance, unsafe defaults, and missing verification. Built from my article “You Don’t Know Claude Code”, I just shipped Claude Health. 
210	24	6	18480	Wed Mar 11 14:10:00 +0000 2026	https://x.com/HiTw93/status/2031734387218301057	Recently came across a really well-done interactive MicroGPT walkthrough. It builds on Andrej Karpathy’s ~200-line Python GPT implementation and visually explains each step of how a language model works. You can see tokenization, next-token
222	10	20	21171	Mon Mar 02 14:01:00 +0000 2026	https://x.com/HiTw93/status/2028470631671513556	Tried Readout recently. A native macOS app that visualizes your Claude Code environment in real time. Agents, sessions, repos, costs, MCP, ports, plus instant global search and full session replays with timeline playback. All local, no acco
178	4	64	86648	Tue Feb 24 13:54:20 +0000 2026	https://x.com/HiTw93/status/2026294626827805162	兄弟们，太平年太太太太好看了，快去看，很不错，第一集就会吓你一跳的那种感觉。 
209	13	18	17724	Tue Feb 24 00:26:43 +0000 2026	https://x.com/HiTw93/status/2026091383283671091	I just integrated yazi into Kaku. Yazi is a terminal file manager written in Rust, built on non-blocking async I O. It is fast, smooth, and surprisingly fun to use. In the next Kaku release, yazi will be built in with my tuned config and de
205	2	35	25498	Sun Mar 15 04:59:52 +0000 2026	https://x.com/HiTw93/status/2033045495103500751	中午炒了 4 个小菜 
188	16	8	31661	Mon Apr 27 13:52:05 +0000 2026	https://x.com/HiTw93/status/2048762110281445376	Been playing with a Bazi AI app that takes Eastern divination seriously as a product. The jiǎo 筊 bēi 杯 ritual lets you toss lunar cusps and seek divine guidance, genuine ritual sense, not a gimmick. The UI care shows in every screen. FateTe
213	2	17	25490	Sat Apr 25 08:53:43 +0000 2026	https://x.com/HiTw93/status/2047962244609352029	Thanks to the @cursor_ai team for the credits. I plan to use it deeply over the next month, and if there is a good chance, I’d also love to share some of my thoughts, suggestions, and needs around AI coding products. 
174	22	10	16631	Sun Mar 08 13:01:24 +0000 2026	https://x.com/HiTw93/status/2030629962303279222	Mole now supports Windows. The first pre-release is here. To keep the Mac version simple and lightweight, the Windows support lives in a separate branch. It includes native PowerShell commands like mo clean, mo optimize, mo uninstall, mo an
190	2	8	50250	Sat Apr 18 13:02:37 +0000 2026	https://x.com/HiTw93/status/2045488170591301717	Thank you, bro. Kaku is one of my favorite works recently!
138	14	30	21664	Thu Mar 05 13:29:14 +0000 2026	https://x.com/HiTw93/status/2029549801671700842	今天给自留地写了一个 Kaku 的介绍，分享给大伙，希望有兴趣小伙伴玩玩。 Kaku：极速开箱即用的 AI 友好终端 https://t.co/yKMoU24B9L 为啥要做 我一直想要一个自己用得爽的 Mac 终端，够快，默认顺手，还得支持多 Tab 和分屏。Alacritty 很轻快但没 Tab，Ghostty 字体渲染不合口味，Warp 需要登录我也不理解，Kitty 窗口管理我遇到过不少小问题。后来用上 WezTerm 发现可改性很强，就基于它做了深度魔改，删掉一堆我
162	9	11	21652	Sun Apr 26 13:04:54 +0000 2026	https://x.com/HiTw93/status/2048387846659248366	如果你在用 Kami，一定要试试这个彩蛋，在你用 ChatGPT 绘图的时候，把这句话贴在后面，会有惊喜。 最近在写《你不知道的具身智能》，这个非常难的文章陆续写了半个月了，在我Coding有点累的时候当做休闲活动放松，要学习的内容太多了，但非常有趣，需要考虑到怎么清晰、好读、易懂，期待创作过程可以和 Kami 继续碰撞出更多 AI时代内容排版的技巧。 👩‍🚒彩蛋在 https://t.co/ARNIBd541R Travel 。
156	11	3	18994	Mon Mar 02 23:30:00 +0000 2026	https://x.com/HiTw93/status/2028613824891203985	Found a VS Code dark theme inspired by easemate IDE and JetBrains Islands. Floating glass panels, rounded corners, pill UI, warm syntax colors, and smooth transitions. Calm, cohesive, and surprisingly refined. Worth a try. https://github.co
155	9	8	18041	Wed Feb 25 15:16:58 +0000 2026	https://x.com/HiTw93/status/2026677809444450481	Discovered SuperCmd on GitHub, an open source launcher for macOS. More complete than I expected. It brings Raycast style extension workflows, voice input, text to speech, memory, and AI actions into one open system. Exciting to see this lev
144	15	5	15126	Sun Mar 01 00:56:39 +0000 2026	https://x.com/HiTw93/status/2027910854596039165	Mole 1.28.1 Silent Guardian 🚣🏻 is live. The Mac cleaning tool that can free up tens of GBs in one go. 37.4K stars. https://t.co/rVM1P2nZ1O If System Data ever eats your disk and you have no clue what’s inside, this update finally gives you 
145	14	5	22461	Sat Mar 21 10:21:36 +0000 2026	https://x.com/HiTw93/status/2035300787937755353	Mole just shipped v1.31.0 Makima with faster performance and more accurate system status reporting. Huge thanks to all contributors. Still fully open source and free, made possible by the community effort behind it. https://github.com/tw93/
143	10	12	14171	Sun Mar 01 14:24:50 +0000 2026	https://x.com/HiTw93/status/2028114240247312811	MiaoYan 2.7.0 is live. A native Markdown editor for engineers. https://t.co/b5do1yDjNQ If you want a Markdown editor without AI noise, MiaoYan might be a better place to write alongside your AI workflows and keep your notes grounded and sea
121	10	24	24491	Sat Mar 14 14:09:06 +0000 2026	https://x.com/HiTw93/status/2032821322850717801	Kaku 0.7🌊 is here. If you haven't tried it yet, it's a terminal that started from WezTerm but went through a lot of surgery. Significant rewrites, a good chunk of code removed, and plenty of real improvements on top. Split panes and multi-t
120	12	20	32293	Thu Feb 26 13:38:56 +0000 2026	https://x.com/HiTw93/status/2027015527818997999	开源强大的 AI 终端 | Kaku重塑你的工作流，快来了解一下。 https://github.com/tw93/Kaku 感谢小红书 Akring 帮忙做视频宣传。 
113	22	5	22332	Sun Feb 22 12:37:48 +0000 2026	https://x.com/HiTw93/status/2025550589091094881	假如你之前不太会使用命令行，或者担心而没有用上 Mole，这个一次可以清理几十个 G 的 Mac 工具，非常推荐大家看Youtube PAPAYA 電腦教室的这个介绍视频，做得非常详细认真，比我的文档好太多了，推荐推荐推荐。 https://www.youtube.com/watch?v=UEe9-w4CcQ0
111	10	23	17137	Sun Mar 08 23:46:00 +0000 2026	https://x.com/HiTw93/status/2030792178402758752	Kaku v0.6 is now available. A fast macOS terminal with great defaults, built for AI coding. Zero config. https://t.co/yKMoU243kd Highlights • Light theme overhaul: better ANSI colors, dynamic font weight, plus Claude Code friendly colors • 
127	8	8	13924	Sun Apr 26 23:36:00 +0000 2026	https://x.com/HiTw93/status/2048546667071431063	🦫Mole V1.36.1 Beaver is out. A deep clean and optimization tool for macOS, built for people who actually care about keeping their Mac in good shape. This update further improves app uninstall cleanup, AI agent cache cleanup, browser cache s
99	16	10	12829	Sat Mar 07 12:02:12 +0000 2026	https://x.com/HiTw93/status/2030252675829473336	Mole 1.29 is live. The Mac cleaning tool that can free up tens of GBs in one go. https://t.co/rVM1P2nZ1O What’s new: · destructive commands now support --dry-run / -n for full preview before execution · mo status and mo analyze now support 
114	15	5	18019	Mon Mar 16 23:17:00 +0000 2026	https://x.com/HiTw93/status/2033683982915645898	A very useful trick for working with web content and LLMs Prepend any webpage with https://r.jina.ai/ and it returns a clean Markdown version of the page. Perfect for research, AI agents, or feeding documentation directly to models. 
103	14	11	15332	Tue Apr 14 23:51:13 +0000 2026	https://x.com/HiTw93/status/2044201845086924963	哈哈，居然到了 Waza Skill 设计思路分享的第三弹，今天给大伙分享我是如何设计 /think 这个技能的，也就是在写代码之前做方案设计用的。 我使用 Claude Code 有两个非常有意思的设置，第一个是 /model opusplan, 也即默认做计划会使用 opus 最强模型，然后去执行使用普通 Sonnet https://t.co/cqc0KC5bVn
108	9	5	15386	Wed Apr 29 14:08:59 +0000 2026	https://x.com/HiTw93/status/2049491135522054555	http://x.com/i/article/2049454754783449088
112	11	3	18698	Thu Feb 26 01:03:49 +0000 2026	https://x.com/HiTw93/status/2026825496450007219	流畅阅读 FluentRead 这款开源的浏览器沉浸式翻译扩展做得不错，简洁，以及功能刚刚好，加上可以配置自己的 key，译文样式显示效果和页面整体性也还可以，推荐大伙试试看，尽量让浏览器使用轻量易用的插件。 直接去Chrome应用搜索搜索 FluentRead 就好。 
117	3	10	15453	Mon Feb 23 11:27:34 +0000 2026	https://x.com/HiTw93/status/2025895303162032148	Kaku is about to ship a feature that makes command line input feel like a real text editor. https://t.co/yKMoU24B9L Shortcuts • Shift + Left/Right: select by character • Cmd + Shift + Left/Right: expand selection to line start/end • Cmd + A
104	4	19	17333	Sat Apr 18 23:27:00 +0000 2026	https://x.com/HiTw93/status/2045645299121872938	Kaku 最近在开发一个有意思的功能，一个在终端内可畅通无阻的真 Agent 帮手，慢慢实现过年期间说的那个 Kaku AI 的润物细无声，也满足让我 100% 的 Coding 工作可以完全在 Kaku 完成。 非常方便的上下文环境 + 各种 CLI 好用的工具 + 模型 + 克制的性格 让 Kaku 不是那种冷冰冰，也不是那种 GPT https://t.co/Ux2C76EEf3
103	6	12	16977	Mon Mar 16 14:10:00 +0000 2026	https://x.com/HiTw93/status/2033546326479134805	Recently came across Pi Monorepo, an open-source toolkit for building AI agents and managing LLM deployments. It includes a unified multi-provider LLM API, an agent runtime with tool calling and state management, an interactive coding agent
105	8	4	11859	Mon Apr 27 23:41:00 +0000 2026	https://x.com/HiTw93/status/2048910313165369662	今年写了不少长文章，为了大伙方便阅读体验，给我 11 年的年轻博客加上了侧边可隐藏的 TOC，可以快点知晓当前阅读到哪儿以及快速跳转，并顺手给每一篇文章加了一句和内容相关的繁体的诗句，下次你刚好阅读的时候玩玩看。 https://tw93.fun/2026-04-26/ai-coding.html 
97	2	16	8331	Tue Apr 28 14:37:30 +0000 2026	https://x.com/HiTw93/status/2049135925498929560	Hello world 🌍 I’m a product engineer based in Hangzhou, building simple tools that make everyday work and life a little easier. Meet the Tw93 Open Source Family. Kaku is the dad. He helps you code in the terminal and build faster in the AI 
87	4	18	13530	Sun Mar 08 04:24:51 +0000 2026	https://x.com/HiTw93/status/2030499966335279549	Kaku will soon show usage for Claude Code, Codex, Kimi, Gemini, GitHub, and Copilot directly in the terminal, with no setup needed. You’ll also be able to switch accounts and change models in one place, which feels much simpler than opening
101	3	1	8853	Thu Feb 26 23:38:00 +0000 2026	https://x.com/HiTw93/status/2027166286372044896	I recently came across a very cool tool called Surge. It’s a blazing-fast, open-source TUI download manager built in Go for power users, with a clean keyboard-driven workflow. What makes it fun is that it doesn’t treat downloads as a single
97	1	9	39829	Sat Apr 25 14:21:18 +0000 2026	https://x.com/HiTw93/status/2048044687492297007	消息发出后，收到不少朋友的建议和提醒，我也认真看了。 这件事确实不能只靠热情直接推进。一方面涉及工具使用边界和合规风险，另一方面学生群体的真实需求、筛选方式、后续反馈，也都需要更稳妥的机制。也有朋友提到，之前做类似事情踩过很大的坑，最后甚至被反咬一口，这个提醒我觉得很有价值。 所以我准备先接下来先收集一些实际情况，比如大学生现在使用 AI Coding 工具的痛点、预算限制、学习场景和真实需求，再整理一个更清晰的方案。 后面会优先考虑和国内大模型厂商、开发者社区、高校老师一起
92	0	14	25055	Sun Mar 01 09:01:54 +0000 2026	https://x.com/HiTw93/status/2028032975007531009	赛博终于装好了，非常帅！ 
84	7	7	8881	Tue Apr 28 23:11:00 +0000 2026	https://x.com/HiTw93/status/2049265151736770892	Ditch the superpowers. Keep the habits. Waza v3.11.0 Lean 🍃 is out. Waza is my answer to overbuilt AI workflows. Less prompt cargo cult. Less hand-holding. Less clutter. Just the engineering habits that actually matter, turned into skills C
88	3	7	16706	Wed Feb 25 00:29:38 +0000 2026	https://x.com/HiTw93/status/2026454504015802466	后面计划慢慢把刷推时间线切到这个 Tab，干货很多，可以少很多原有时间线上的保姆级教程以及 AI 焦虑和知乎老段子。 https://x.com/i/lists/1278784207641284609 
84	3	14	11643	Mon Feb 23 03:52:41 +0000 2026	https://x.com/HiTw93/status/2025780831176802616	Recently switched my main browser back from Edge to Helium. I thought I liked vertical tabs, but what I actually wanted was a minimal UI and maximum working space. Helium now has vertical tabs, but the real highlight is compact mode. Addres
76	6	8	14863	Mon Mar 23 14:01:00 +0000 2026	https://x.com/HiTw93/status/2036080776908079110	Kaku v0.8.0 Fish 🐟 is out. https://t.co/yKMoU24B9L A fast, out-of-the-box terminal built for AI coding, now with better shell integration and a more stable daily workflow. This release adds full Fish shell support via kaku init, including S
78	4	9	12818	Tue Mar 03 23:41:00 +0000 2026	https://x.com/HiTw93/status/2028978980800610572	Running something heavy like OpenClaw on your Mac but worried it might sleep? Amphetamine keeps your Mac awake even with the lid closed or the display off. Set it by time or triggers like specific apps, power, WiFi, VPN, or CPU usage. Free.
75	3	4	13460	Wed Mar 18 23:48:00 +0000 2026	https://x.com/HiTw93/status/2034416560069087637	I’ve been running a small weekly newsletter for 5 years. This year I started publishing it in English too. I share things I learn in tech, useful tools, how I use AI in daily work, and bits of life from a Chinese engineer’s perspective. Lat
62	1	14	21659	Sun Apr 12 13:19:57 +0000 2026	https://x.com/HiTw93/status/2043318204051915141	Release 机械之美 给曼波来一个立体照 https://t.co/vBAggGcAYb
57	1	8	11544	Sun Mar 01 05:51:52 +0000 2026	https://x.com/HiTw93/status/2027985149833711687	荣小馆还挺鲜！ 
52	0	10	8471	Tue Mar 03 12:11:41 +0000 2026	https://x.com/HiTw93/status/2028805507621015815	这种生烫牛肉米线真真真好吃，特别是这个油辣椒一绝，加点儿薄荷叶，很美味！ 
57	0	6	9923	Sun Mar 22 14:39:50 +0000 2026	https://x.com/HiTw93/status/2035728164044132368	The spring in Hangzhou is very beautiful. 
54	1	3	11000	Fri Apr 24 13:01:57 +0000 2026	https://x.com/HiTw93/status/2047662329526092016	AI がうまく書けるなら、文書ももっと美しくできる。Kami は AI ネイティブな文書のためのデザインシステムです。 日本語対応を改善し、JP Mincho と SVG 図表にも対応しました。明快で、安定し、読みやすい文書のために。 https://kami.tw93.fun/index-ja.html 
46	3	6	12407	Fri Feb 27 04:29:14 +0000 2026	https://x.com/HiTw93/status/2027239578403553683	Claude just launched a program for open-source maintainers, offering 6 months of free Claude Max 20x. I’ve applied. If you’re a primary maintainer of a public repo with 5K+ stars, or a core contributor to a package with 1M+ monthly npm down
39	2	9	3231	Thu Apr 30 10:45:07 +0000 2026	https://x.com/HiTw93/status/2049802221592977704	下班早，来一碗热腾腾的三鲜面！ https://t.co/MsIB2CnxdB
41	0	10	13018	Tue Mar 10 10:13:29 +0000 2026	https://x.com/HiTw93/status/2031312479121457660	2025年：“AI 你帮我去做点小事” 2026年：“AI 还有什么小事需要我帮你做”
28	3	9	55452	Sat Mar 07 05:59:56 +0000 2026	https://x.com/HiTw93/status/2030161507338834166	帮转一个前端岗位，方向还挺难得。 飞猪北京交通前端 P6，既有真实的大业务场景，也有 Agent 落地和团队 AI 提效相关工作，不只是做页面和需求交付。 对业务前端和 AI 应用落地都感兴趣的，可以把简历发送到 shuke.cl@alibaba-inc.com
34	2	8	7380	Wed Mar 04 14:02:10 +0000 2026	https://x.com/HiTw93/status/2029195702996435168	Teaser: Kaku is getting a light theme soon. The first version is based on Flexoki, an inky color scheme designed for reading and writing on screens, inspired by analog printing inks and warm paper tones. I tweaked the colors to feel smoothe
31	1	6	10751	Thu Mar 05 23:33:00 +0000 2026	https://x.com/HiTw93/status/2029701743416652216	MiaoYan now has a CLI. I originally built it because I wanted OpenClaw to read my notes and learn from them, but MiaoYan didn’t expose an easy interface. So I let the 🦞 write one and I reviewed it. The result turned out surprisingly useful 
26	2	10	8116	Mon Mar 09 14:46:05 +0000 2026	https://x.com/HiTw93/status/2031018694151958971	🎃 Kaku tip time. We all forget shortcuts, so I wanted the same muscle memory as VS Code: press Cmd + Shift + P and search for what you need. It opens the Command Palette. Type to search actions and features, with the most useful but easy-to
34	0	5	6262	Fri Mar 06 11:23:44 +0000 2026	https://x.com/HiTw93/status/2029880604511326642	周五快乐，悠闲的骑着小黑的我和路边好看的花，以及堵车的路。 
33	1	4	13935	Tue Mar 03 01:16:27 +0000 2026	https://x.com/HiTw93/status/2028640616520057232	Claude Code 这个语音能力看着好不错，早上就去试试效果！ 
26	0	12	21650	Wed Mar 18 15:58:39 +0000 2026	https://x.com/HiTw93/status/2034298444429594864	整了一张新加坡汇丰卡 一种超市购物卡的感觉 挂号信三个月没到 电话过去，重新生产快递一周就到了 
32	0	3	11301	Sun Feb 22 09:09:50 +0000 2026	https://x.com/HiTw93/status/2025498254331588849	欢迎收听李志的天空之城！ 
23	1	6	9656	Wed Mar 11 23:30:00 +0000 2026	https://x.com/HiTw93/status/2031875315606429724	Just discovered something wild: https://t.co/ecqPgjB7Jb When an AI agent hits a task it can’t finish online, it can post a job there and hire a real human to do it in the physical world. This really broke my mental model a bit. AI can plan 
26	1	1	11540	Tue Apr 14 14:05:53 +0000 2026	https://x.com/HiTw93/status/2044054540400636314	Continuing the series on how I design skills in Waza, this one is about how I built /check, the code review skill. The starting point is simple. A model saying “it’s done” does not mean it is actually done. It can still leave behind broken 
18	0	12	17349	Sat Apr 25 13:15:40 +0000 2026	https://x.com/HiTw93/status/2048028167747842379	@corndogjpn2 这样啊，怎么说，我加一下梁叔叔微信问问
